"isHiddenFraudulent";"poweredBy";"serverType";"contentType";"compromissionType";"contentLength";"ulrLenght"
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;81
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;100
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;91
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;74
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;65
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;83
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;74
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;65
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;83
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;64
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;88
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;79
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";0;97
"TRUE";"ASP.NET";"Microsoft";"image";"defacement";104772;42
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;27
"FALSE";"PHP";"Apache";"text";"defacement";0;27
"FALSE";"PHP";"Apache";"text";"defacement";0;27
"FALSE";"PHP";"Apache";"text";"defacement";0;28
"FALSE";"PHP";"Apache";"text";"defacement";0;34
"FALSE";"PHP";"Apache";"text";"defacement";0;34
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;29
"FALSE";"PHP";"Apache";"text";"defacement";0;32
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;31
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;32
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;31
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;32
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;31
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;32
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;49
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"TRUE";"PHP";"Apache";"image";"defacement";104772;35
"FALSE";"PHP";"Apache";"text";"defacement";1502;39
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"TRUE";"PHP";"Apache";"image";"defacement";104772;39
"FALSE";"PleskLin";"Apache";"text";"defacement";0;30
"FALSE";"PleskLin";"Apache";"text";"defacement";0;27
"FALSE";"PleskLin";"Apache";"text";"defacement";958;32
"FALSE";"PleskLin";"Apache";"text";"defacement";958;40
"FALSE";"PleskLin";"Apache";"text";"defacement";0;49
"FALSE";"PleskLin";"Apache";"text";"defacement";0;48
"FALSE";"PleskLin";"Apache";"text";"defacement";958;46
"FALSE";"PleskLin";"Apache";"text";"defacement";0;53
"FALSE";"PleskLin";"Apache";"text";"defacement";0;67
"FALSE";"PleskLin";"Apache";"text";"defacement";0;66
"FALSE";"PleskLin";"Apache";"text";"defacement";0;63
"FALSE";"PleskLin";"Apache";"text";"defacement";958;45
"FALSE";"PleskLin";"Apache";"text";"defacement";0;65
"FALSE";"PleskLin";"Apache";"text";"defacement";0;66
"FALSE";"PleskLin";"Apache";"text";"defacement";0;59
"FALSE";"PleskLin";"Apache";"text";"defacement";0;45
"FALSE";"PleskLin";"Apache";"text";"defacement";0;49
"FALSE";"PleskLin";"Apache";"text";"defacement";958;30
"FALSE";"PleskLin";"Apache";"text";"defacement";958;44
"FALSE";"PleskLin";"Apache";"text";"defacement";0;50
"FALSE";"PleskLin";"Apache";"text";"defacement";0;51
"FALSE";"PleskLin";"Apache";"text";"defacement";0;53
"FALSE";"PleskLin";"Apache";"text";"defacement";0;39
"FALSE";"PleskLin";"Apache";"text";"defacement";958;48
"FALSE";"PleskLin";"Apache";"text";"defacement";0;30
"FALSE";"PleskLin";"Apache";"text";"defacement";0;83
"FALSE";"PleskLin";"Apache";"text";"defacement";0;97
"FALSE";"PleskLin";"Apache";"text";"defacement";0;108
"FALSE";"PleskLin";"Apache";"text";"defacement";0;82
"FALSE";"PleskLin";"Apache";"text";"defacement";0;33
"FALSE";"PleskLin";"Apache";"text";"defacement";0;48
"FALSE";"PleskLin";"Apache";"text";"defacement";0;49
"FALSE";"PleskLin";"Apache";"text";"defacement";0;87
"FALSE";"PleskLin";"Apache";"text";"defacement";0;78
"FALSE";"PleskLin";"Apache";"text";"defacement";0;122
"FALSE";"PleskLin";"Apache";"text";"defacement";0;88
"FALSE";"PleskLin";"Apache";"text";"defacement";0;115
"FALSE";"PleskLin";"Apache";"text";"defacement";0;42
"FALSE";"PleskLin";"Apache";"text";"defacement";0;45
"FALSE";"PleskLin";"Apache";"text";"defacement";0;41
"FALSE";"PleskLin";"Apache";"text";"defacement";0;32
"FALSE";"PleskLin";"Apache";"text";"defacement";0;69
"FALSE";"PleskLin";"Apache";"text";"defacement";0;73
"FALSE";"PleskLin";"Apache";"text";"defacement";0;71
"FALSE";"PleskLin";"Apache";"text";"defacement";0;69
"FALSE";"PleskLin";"Apache";"text";"defacement";0;73
"FALSE";"PleskLin";"Apache";"text";"defacement";0;71
"FALSE";"PleskLin";"Apache";"text";"defacement";0;69
"FALSE";"PleskLin";"Apache";"text";"defacement";0;73
"FALSE";"PleskLin";"Apache";"text";"defacement";0;71
"FALSE";"PleskLin";"Apache";"text";"defacement";0;69
"FALSE";"PleskLin";"Apache";"text";"defacement";0;73
"FALSE";"PleskLin";"Apache";"text";"defacement";0;71
"FALSE";"PleskLin";"Apache";"text";"defacement";0;69
"FALSE";"PleskLin";"Apache";"text";"defacement";0;73
"FALSE";"PleskLin";"Apache";"text";"defacement";0;71
"FALSE";"PleskLin";"Apache";"text";"defacement";0;69
"FALSE";"PleskLin";"Apache";"text";"defacement";0;73
"FALSE";"PleskLin";"Apache";"text";"defacement";0;71
"FALSE";"PleskLin";"Apache";"text";"defacement";0;52
"TRUE";"PleskLin";"Apache";"image";"defacement";104772;30
"TRUE";"PHP";"Apache";"image";"defacement";104772;35
"FALSE";"PHP";"Apache";"text";"defacement";0;31
"FALSE";"PHP";"Apache";"text";"defacement";0;30
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;33
"FALSE";"PHP";"Apache";"text";"defacement";0;33
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;33
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";565;99
"TRUE";"PHP";"Apache";"image";"defacement";104772;31
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;39
"FALSE";"PHP";"Apache";"text";"defacement";0;45
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;35
"FALSE";"PHP";"Apache";"text";"defacement";44;66
"TRUE";"PHP";"Apache";"image";"defacement";104772;37
"FALSE";"PHP";"Apache";"text";"defacement";0;37
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;39
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;58
"FALSE";"PHP";"Apache";"text";"defacement";0;49
"FALSE";"PHP";"Apache";"text";"defacement";0;60
"FALSE";"PHP";"Apache";"text";"defacement";0;60
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"TRUE";"PHP";"Apache";"image";"defacement";104772;37
"FALSE";"PHP";"Apache";"text";"defacement";0;33
"FALSE";"PHP";"Apache";"text";"defacement";0;32
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;33
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;38
"FALSE";"PHP";"Apache";"text";"defacement";0;36
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;47
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;49
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;68
"FALSE";"PHP";"Apache";"text";"defacement";0;69
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;88
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;86
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;86
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;86
"FALSE";"PHP";"Apache";"text";"defacement";0;92
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;86
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;89
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;85
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;84
"FALSE";"PHP";"Apache";"text";"defacement";0;122
"FALSE";"PHP";"Apache";"text";"defacement";0;121
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;67
"FALSE";"PHP";"Apache";"text";"defacement";0;116
"FALSE";"PHP";"Apache";"text";"defacement";0;167
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;111
"FALSE";"PHP";"Apache";"text";"defacement";0;163
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;122
"FALSE";"PHP";"Apache";"text";"defacement";0;175
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;107
"FALSE";"PHP";"Apache";"text";"defacement";0;155
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;64
"FALSE";"PHP";"Apache";"text";"defacement";0;60
"FALSE";"PHP";"Apache";"text";"defacement";0;71
"FALSE";"PHP";"Apache";"text";"defacement";0;77
"FALSE";"PHP";"Apache";"text";"defacement";0;40
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;41
"FALSE";"PHP";"Apache";"text";"defacement";0;100
"FALSE";"PHP";"Apache";"text";"defacement";0;147
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"TRUE";"PHP";"Apache";"image";"defacement";104772;33
"FALSE";"PHP";"Apache";"text";"defacement";87;40
"FALSE";"PHP";"Apache";"text";"defacement";0;66
"FALSE";"PHP";"Apache";"text";"defacement";0;63
"FALSE";"PHP";"Apache";"text";"defacement";0;67
"FALSE";"PHP";"Apache";"text";"defacement";0;63
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;71
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;90
"FALSE";"PHP";"Apache";"text";"defacement";0;86
"FALSE";"PHP";"Apache";"text";"defacement";0;75
"FALSE";"PHP";"Apache";"text";"defacement";0;79
"FALSE";"PHP";"Apache";"text";"defacement";0;78
"FALSE";"PHP";"Apache";"text";"defacement";0;44
"FALSE";"PHP";"Apache";"text";"defacement";0;64
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;71
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;50
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"TRUE";"PHP";"Apache";"image";"defacement";104772;40
"FALSE";"PHP";"Apache";"text";"defacement";1144;35
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;87
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;80
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;88
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;88
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;83
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;96
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;101
"FALSE";"PHP";"Apache";"text";"defacement";0;97
"FALSE";"PHP";"Apache";"text";"defacement";0;103
"FALSE";"PHP";"Apache";"text";"defacement";0;103
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;107
"FALSE";"PHP";"Apache";"text";"defacement";0;103
"FALSE";"PHP";"Apache";"text";"defacement";0;100
"FALSE";"PHP";"Apache";"text";"defacement";0;96
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;108
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;98
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;88
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;109
"FALSE";"PHP";"Apache";"text";"defacement";0;122
"FALSE";"PHP";"Apache";"text";"defacement";0;99
"FALSE";"PHP";"Apache";"text";"defacement";0;100
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;114
"FALSE";"PHP";"Apache";"text";"defacement";0;81
"FALSE";"PHP";"Apache";"text";"defacement";0;82
"FALSE";"PHP";"Apache";"text";"defacement";0;102
"FALSE";"PHP";"Apache";"text";"defacement";0;120
"TRUE";"PHP";"Apache";"image";"defacement";104772;35
"FALSE";"PHP";"Apache";"text";"defacement";0;43
"FALSE";"PHP";"Apache";"text";"defacement";0;46
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;55
"FALSE";"PHP";"Apache";"text";"defacement";0;56
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;52
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;48
"FALSE";"PHP";"Apache";"text";"defacement";0;54
"FALSE";"PHP";"Apache";"text";"defacement";0;65
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;57
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;59
"FALSE";"PHP";"Apache";"text";"defacement";0;53
"FALSE";"PHP";"Apache";"text";"defacement";0;51
"FALSE";"PHP";"Apache";"text";"defacement";0;71
"FALSE";"PHP";"Apache";"text";"defacement";0;64
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;61
"FALSE";"PHP";"Apache";"text";"defacement";0;100
"FALSE";"PHP";"Apache";"text";"defacement";0;70
"TRUE";"PHP";"Apache";"image";"defacement";104772;43
"FALSE";"ASP.NET";"Microsoft";"text";"defacement";1635;30
"FALSE";"PHP";"Microsoft";"text";"defacement";0;71
"FALSE";"PHP";"Microsoft";"text";"defacement";0;75
"FALSE";"PHP";"Microsoft";"text";"defacement";0;77
"FALSE";"PHP";"Microsoft";"text";"defacement";0;75
"FALSE";"PHP";"Microsoft";"text";"defacement";0;75
"FALSE";"PHP";"Microsoft";"text";"defacement";0;76
"FALSE";"PHP";"Microsoft";"text";"defacement";0;76
"FALSE";"PHP";"Microsoft";"text";"defacement";0;104
